kst-26643-535,BRIEF VAN DE STAATSSECRETARIS VAN ECONOMISCHE ZAKEN EN KLIMAAT,2,https://zoek.officielebekendmakingen.nl/kst-26643-535.xml,"['kst-26643-536', 'kst-26643-467', 'kst-26643-494', 'kst-21501-30-422']",,"[('roadmap', 7), ('extref', 6), ('actief', 6), ('kamerstuk', 5), ('noot', 5), ('voet', 5), ('tekstregel', 4), ('kamer', 4), ('veiligheid', 4), ('digitaal', 4)]"
kst-33009-30,BRIEF VAN DE MINISTERS VAN ECONOMISCHE ZAKEN EN VAN 			VEILIGHEID EN JUSTITIE,2,https://zoek.officielebekendmakingen.nl/kst-33009-30.xml,"['kst-33009-10', 'kst-33009-12', 'kst-33009-10', 'kst-34300-VI-40', 'kst-33836-17', 'kst-32637-231', 'kst-32637-236', 'kst-33043-65', 'kst-33009-10', 'kst-34300-VII-17', 'kst-32802-21', 'kst-32637-243', 'kst-32637-238', 'kst-34376-1', 'kst-34376-2', 'kst-34000-VII-14', 'kst-21501-30-378', 'kst-33009-12', 'kst-26419-63', 'kst-32637-236', 'kst-26419-63', 'kst-33009-12', 'kst-33009-12', 'kst-21501-30-370', 'kst-31936-326', 'kst-30635-3', 'kst-33009-10', 'kst-32013-131', 'kst-31490-204', 'kst-34300-VI-72']",,"[('wetgeving', 52), ('regelgeving', 45), ('nr', 43), ('actief', 41), ('extref', 39), ('document', 33), ('ruimte', 33), ('cur', 33), ('innovatie', 32), ('kamerstuk', 29)]"
kst-32827-116,"BRIEF VAN DE STAATSSECRETARIS VAN ONDERWIJS, CULTUUR EN WETENSCHAP",2,https://zoek.officielebekendmakingen.nl/kst-32827-116.xml,"['kst-34550-VIII-82', 'kst-32827-71', 'kst-31293-357', 'kst-31293-374', 'kst-32827-105']",,"[('journalistieke', 34), ('onderzoek', 31), ('journalistiek', 31), ('nieuws', 27), ('nadruk', 26), ('cur', 26), ('lokale', 26), ('noot', 25), ('voet', 25), ('publiek', 25)]"
kst-22112-2420,BRIEF VAN DE MINISTER VAN BUITENLANDSE ZAKEN,2,https://zoek.officielebekendmakingen.nl/kst-22112-2420.xml,"['kst-22112-2418', 'kst-22112-2419', 'kst-30950-108']",,"[('cur', 48), ('online', 37), ('content', 36), ('illegale', 32), ('nadruk', 31), ('mededeling', 29), ('nederland', 20), ('ten', 18), ('tussenkop', 17), ('europese', 12)]"
kst-34338-3,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-34338-3.xml,"['kst-34338-1', 'kst-34338-1', 'kst-33344-A', 'kst-34650-3', 'kst-28481-22']",,"[('college', 176), ('wet', 35), ('evaluatie', 30), ('onderzoekers', 28), ('behandeling', 25), ('noot', 22), ('voet', 22), ('ten', 21), ('awgb', 21), ('titel', 20)]"
kst-30977-154,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-30977-154.xml,[],,"[('tekstregel', 4), ('aivd', 4), ('http', 3), ('jaarverslag', 3), ('vergaderjaar', 2), ('tweede', 2), ('kamer', 2), ('2', 2), ('titel', 2), ('minister', 2)]"
kst-29924-165,BRIEF VAN DE MINISTER VAN DEFENSIE ,2,https://zoek.officielebekendmakingen.nl/kst-29924-165.xml,[],,"[('tekstregel', 4), ('http', 3), ('mivd', 3), ('vergaderjaar', 2), ('tweede', 2), ('kamer', 2), ('2', 2), ('titel', 2), ('minister', 2), ('defensie', 2)]"
kst-26643-540,BRIEF VAN DE MINISTER VAN JUSTITIE EN VEILIGHEID,2,https://zoek.officielebekendmakingen.nl/kst-26643-540.xml,['kst-26643-536'],,"[('digitale', 14), ('veiligheid', 8), ('2018', 8), ('csbn', 6), ('kamer', 5), ('cybersecurity', 5), ('nederland', 5), ('weerbaarheid', 5), ('tekstregel', 4), ('dreigingen', 4)]"
kst-30821-37,BRIEF VAN DE MINISTER VAN VEILIGHEID EN JUSTITIE,2,https://zoek.officielebekendmakingen.nl/kst-30821-37.xml,['kst-30821-32'],,"[('veiligheid', 8), ('nationale', 7), ('nvp', 5), ('tekstregel', 4), ('http', 3), ('2', 3), ('noot', 3), ('voet', 3), ('kamerstuk', 2), ('vergaderjaar', 2)]"
kst-34952-41,BRIEF VAN DE MINISTER VOOR BUITENLANDSE HANDEL EN ONTWIKKELINGSSAMENWERKING,2,https://zoek.officielebekendmakingen.nl/kst-34952-41.xml,"['kst-34952-18', 'kst-21501-04-209', 'kst-34952-1', 'kst-21501-20-1140', 'kst-21501-04-208', 'kst-21501-04-208', 'kst-22112-2225', 'kst-34952-18', 'kst-34952-1']",,"[('eu', 68), ('nederland', 37), ('inzet', 35), ('nadruk', 33), ('cur', 33), ('actief', 30), ('https', 28), ('voet', 28), ('extref', 27), ('noot', 27)]"
kst-30821-51,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-30821-51.xml,"['kst-34775-VII-21', 'kst-35000-VII-14', 'kst-30821-42', 'kst-22112-2608', 'kst-22112-2708', 'kst-21501-34-303', 'kst-34970-B', 'kst-32827-127', 'kst-32827-127', 'kst-33009-48', 'kst-34775-VII-21', 'kst-35000-VII-14', 'kst-34430-7', 'kst-35000-VIII-91', 'kst-30821-42', 'kst-35000-VII-14']",,"[('desinformatie', 46), ('kabinet', 38), ('verkiezingen', 29), ('li', 21), ('media', 20), ('online', 19), ('actief', 18), ('kamerstuk', 17), ('nr', 17), ('extref', 17)]"
kst-26643-460,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-26643-460.xml,['kst-26643-427'],,"[('tekstregel', 4), ('http', 3), ('2', 3), ('studiegroep', 3), ('informatiesamenleving', 3), ('overheid', 3), ('kamerstuk', 2), ('vergaderjaar', 2), ('tweede', 2), ('kamer', 2)]"
kst-34851-1,KONINKLIJKE BOODSCHAP,2,https://zoek.officielebekendmakingen.nl/kst-34851-1.xml,[],,"[('verordening', 6), ('tekstregel', 4), ('2016', 4), ('betreffende', 4), ('algemene', 4), ('gegevensbescherming', 4), ('ter', 3), ('http', 2), ('vergaderjaar', 2), ('tweede', 2)]"
kst-34775-88,BRIEF VAN DE MINISTERS VOOR RECHTSBESCHERMING EN VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-34775-VI-88.xml,"['kst-34000-XIII-140', 'kst-34775-XIII-10']",,"[('burgers', 26), ('overheid', 25), ('beleid', 24), ('maken', 23), ('wrr', 21), ('kabinet', 20), ('mensen', 20), ('uitvoering', 12), ('aandacht', 12), ('doenvermogen', 12)]"
kst-26643-427,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-26643-427.xml,[],,"[('0', 142), ('left', 41), ('top', 41), ('entry', 40), ('row', 20), ('overheid', 13), ('studiegroep', 10), ('digitale', 10), ('zaken', 9), ('informatiesamenleving', 8)]"
kst-22112-2572,BRIEF VAN DE MINISTER VAN BUITENLANDSE ZAKEN,2,https://zoek.officielebekendmakingen.nl/kst-22112-2572.xml,"['kst-22112-2573', 'kst-22112-2574', 'kst-22112-2575', 'kst-22112-2576', 'kst-22112-2577', 'kst-22112-2578', 'kst-22112-2579', 'kst-22112-1259']",,"[('cur', 35), ('nederland', 29), ('verordening', 28), ('voorstel', 28), ('nr', 20), ('li', 20), ('tussenkop', 17), ('vrijwaringsmaatregelen', 17), ('commissie', 14), ('horizontale', 14)]"
