kst-26643-601,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-26643-601.xml,"['kst-26643-553', 'kst-26643-529', 'kst-CVIII-E', 'kst-31570-17', 'kst-34430-9', 'kst-33826-25', 'kst-26643-549', 'kst-26643-588', 'kst-26643-570', 'kst-32761-117', 'kst-26643-578', 'kst-26643-529', 'kst-34853-19', 'kst-35000-VII-38', 'kst-33826-25']",,"[('cur', 39), ('grondrechten', 32), ('nadruk', 30), ('noot', 24), ('voet', 24), ('algoritmes', 21), ('nieuwe', 18), ('extref', 16), ('document', 16), ('actief', 16)]"
kst-26643-610,MOTIE VAN DE LEDEN VERHOEVEN EN VAN DER MOLEN,2,https://zoek.officielebekendmakingen.nl/kst-26643-610.xml,[],,"[('tekstregel', 4), ('overwegende', 4), ('algoritmes', 4), ('gebruik', 3), ('http', 2), ('vergaderjaar', 2), ('kamer', 2), ('2', 2), ('titel', 2), ('verhoeven', 2)]"
kst-26643-570,BRIEF VAN DE MINISTER VOOR RECHTSBESCHERMING ,2,https://zoek.officielebekendmakingen.nl/kst-26643-570.xml,"['kst-32761-117', 'kst-26643-543', 'kst-26643-541', 'kst-26643-549', 'kst-26643-527', 'kst-33328-K', 'kst-26643-543', 'kst-26643-426']",,"[('algoritmes', 85), ('algoritme', 43), ('transparantie', 40), ('overheid', 26), ('avg', 23), ('informatie', 21), ('voet', 20), ('noot', 19), ('gebruik', 19), ('gebruikt', 17)]"
kst-26643-588,BRIEF VAN DE STAATSSECRETARIS VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES ,2,https://zoek.officielebekendmakingen.nl/kst-26643-588.xml,"['kst-26643-570', 'kst-26643-557', 'kst-26643-529', 'kst-26643-426']",,"[('algoritmen', 57), ('onderzoek', 21), ('gebruik', 14), ('transparantie', 13), ('overheid', 11), ('algoritme', 11), ('kamer', 9), ('brief', 9), ('organisaties', 9), ('geven', 8)]"
kst-26643-623,BRIEF VAN DE STAATSSECRETARISSEN VAN ECONOMISCHE ZAKEN EN KLIMAAT EN VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES EN DE MINISTER VAN JUSTITIE EN VEILIGHEID,2,https://zoek.officielebekendmakingen.nl/kst-26643-623.xml,"['kst-26643-541', 'kst-34775-XIII-67', 'kst-26643-565', 'kst-26643-611', 'kst-26643-566', 'kst-26643-563']",,"[('extref', 8), ('actief', 8), ('noot', 7), ('voet', 7), ('kamerstuk', 6), ('document', 6), ('nr', 5), ('http', 4), ('tekstregel', 4), ('kamer', 4)]"
kst-26643-594,BRIEF VAN DE STAATSSECRETARIS VAN ECONOMISCHE ZAKEN EN KLIMAAT,2,https://zoek.officielebekendmakingen.nl/kst-26643-594.xml,['kst-26643-541'],,"[('kabinet', 11), ('visie', 11), ('datadeling', 11), ('data', 8), ('economische', 6), ('tussen', 6), ('bedrijven', 6), ('li', 6), ('nederlandse', 5), ('cur', 5)]"
kst-26643-597,BRIEF VAN DE STAATSSECRETARIS VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-26643-597.xml,"['kst-26643-549', 'kst-26643-541', 'kst-26643-536', 'kst-26643-594']",,"[('agenda', 17), ('data', 16), ('overheid', 13), ('brief', 6), ('kamerstuk', 5), ('kamer', 5), ('nr', 5), ('2018', 5), ('nl', 5), ('noot', 5)]"
kst-34926-8,BRIEF VAN DE MINISTER VOOR RECHTSBESCHERMING,2,https://zoek.officielebekendmakingen.nl/kst-34926-8.xml,"['kst-26643-570', 'kst-34926-4', 'kst-34926-2', 'kst-34926-2', 'kst-32761-121', 'kst-34926-2', 'kst-34926-6', 'kst-32761-119', 'kst-34700-34', 'kst-35080-1', 'kst-35080-3', 'kst-27879-71', 'kst-30806-48', 'kst-26643-597', 'kst-34926-2', 'kst-26643-535', 'kst-21501-33-717', 'kst-21501-30-422', 'kst-27879-64']",,"[('privacy', 77), ('voet', 39), ('noot', 38), ('nr', 35), ('actief', 34), ('burgers', 32), ('bescherming', 32), ('cur', 32), ('extref', 31), ('kabinet', 30)]"
kst-34775-AH,BRIEF VAN DE MINISTER VOOR RECHTSBESCHERMING,1,https://zoek.officielebekendmakingen.nl/kst-34775-VI-AH.xml,"['kst-22112-2578', 'kst-26643-570', 'kst-34775-VI-AB', 'kst-26643-541', 'kst-29279-423', 'kst-26643-570', 'kst-29279-449', 'kst-25880-1', 'kst-25880-2', 'kst-26643-426', 'kst-29279-388', 'kst-26643-570']",,"[('cur', 83), ('nadruk', 74), ('ai', 56), ('noot', 34), ('voet', 34), ('toepassing', 25), ('wij', 23), ('moeten', 22), ('brief', 20), ('rechtspraak', 20)]"
kst-32761-138,MOTIE VAN HET LID BUITENWEG,2,https://zoek.officielebekendmakingen.nl/kst-32761-138.xml,[],,"[('tekstregel', 4), ('overwegende', 3), ('goederen', 3), ('diensten', 3), ('algoritmen', 3), ('http', 2), ('vergaderjaar', 2), ('kamer', 2), ('2', 2), ('titel', 2)]"
